StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent Form,prolific_id,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,comp_check_control,Q14_First Click,Q14_Last Click,Q14_Page Submit,Q14_Click Count,comp_check_inocul,Q16_First Click,Q16_Last Click,Q16_Page Submit,Q16_Click Count,text,politic
05/08/2024 7:16,05/08/2024 7:49,IP Address,212.32.123.120,100,1979,TRUE,05/08/2024 7:49,R_7YCSmb5Z6XvakZX,,,,,37.751,-97.822,anonymous,EN,I consent to my participation in the study,66994cf81699e3d9d6ff8ae5,,,,,,154.771,268.883,306.638,2,political division and some of the strategies used,2.27,745.269,756.514,34,"Abortion In Islam is generally not permitted because of the emphasis on the sanctity of life. There may be flexibility regarding abortion in cases of rape, incest, or severe fetal abnormalities. These views acknowledges the emotional and physical well-being of the mother and the potential suffering of the unborn child in certain circumstances. Since its legalization in the US, a rising number in abortion cases have been recorded because of the abuse it. These ladies don't really understand the effect of the pills they take to carry out these dastardly act. LIfe is a special gift from Allah, so also sex and matters like this should not be taken lightly. People should be made to deal with the consequences of their actions. Thank you.",Republican
05/08/2024 7:18,05/08/2024 7:49,IP Address,173.217.97.222,100,1894,TRUE,05/08/2024 7:49,R_7Qn4UTYn176lI1b,,,,,30.1713,-93.2244,anonymous,EN,I consent to my participation in the study,5e24fbd4e1f467771c234e5f,4.539,60.304,819.175,5,It is discussing how bills are made in the different branches in government.,,,,,,1.096,67.875,89.547,5,"I feel abortion should be legal only for people who were raped, incest or have really bad medical issues. I feel that it is only morally right for women to choose what is best when they are going through that kind of experience because it is their bodies. If a woman is having an abortion because she doesn't want kids then I don't believe in abortion.",Independent
05/08/2024 7:33,05/08/2024 7:50,IP Address,73.89.104.80,100,1000,TRUE,05/08/2024 7:50,R_3CHYCahyoGIjm1t,,,,,42.481,-71.1563,anonymous,EN,I consent to my participation in the study,6671d07857752844b2ae431b,103.367,103.367,126.383,1,The video defines Congress and what it does.,,,,,,28.26,798.398,801.252,22,"Abortion is the termination of a pregnancy. I believe in a women's right to choose. The US Government has no right to dictate wether or not a woman can have an abortion per the Fourth Amendment. Roe v. Wade is the 1973 U.S. Supreme Court case that legalized abortion in the United States. Safe, legal abortion was a recognized federal constitutional right nationwide for nearly 50 years. In 2022, the Supreme Court ruled in Dobbs v. Jackson Women’s Health Organization overturned Roe, ending recognized federal constitutional right to abortion. Abortion-rights advocats, including myself, are fighting for women to have the freedom to make their own decisions regarding their bodies.",Independent
05/08/2024 7:42,05/08/2024 7:50,IP Address,174.70.106.3,100,502,TRUE,05/08/2024 7:50,R_7dNmXuF28SCtomB,,,,,29.9317,-90.1026,anonymous,EN,I consent to my participation in the study,5be8a1701664db0001d804f8,103.559,149.735,152.335,6,No law exists on a federal level without passing through the approval of congress.,,,,,,0.902,181.806,185.871,3,"I firmly believe in the right to choose and support abortion at all levels. Women should have autonomy over their bodies and the freedom to make decisions about their reproductive health without restrictions. Access to safe and legal abortion is crucial for protecting women's health and ensuring equality. The decision to terminate a pregnancy is deeply personal and should be made by the individual, not dictated by external forces. ",Democract
05/08/2024 7:42,05/08/2024 7:50,IP Address,174.231.208.125,100,477,TRUE,05/08/2024 7:50,R_6rJtbyyljpl97u9,,,,,39.9639,-82.9589,anonymous,EN,I consent to my participation in the study,610f326ceebada4236a67080,,,,,,7.031,158.893,209.463,18,That people and group are more divided than ever before.,4.213,154.735,248.099,7,This topic is raging in the usa today based the recent change by the Supreme Court.  I personal believe that woman and families should have the right to choice to have an abortion. I believe this needs to be done very early in the pregnancy and not a decision that be waiting to long.  Many young people are having unprotected sex and really are not mature enough to raise a small child.,Republican
05/08/2024 7:38,05/08/2024 7:50,IP Address,72.133.114.121,100,737,TRUE,05/08/2024 7:50,R_6PsKZZgZwFPlzxv,,,,,30.4509,-97.952,anonymous,EN,I consent to my participation in the study,654274da9d849435fdd00d38,,,,,,95.317,95.317,123.574,1,People who like to spread bad news or hate news,5.767,5.767,580.382,1,"I feel that abortion is first degree murder and who ever takes part in such a heinous act should be tried for the crime . Our country was founded on christian beliefs and the Bible says that we should not kill.The facts are that when women have a abortion they become very depressed about it and can not handle what they did to their own child they often try to kill themslves later in their own life.The political world, not academia, is responsible for the “pro-life” and “pro-choice” designations  —  labels that are rhetorically effective but intellectually vacuous. They can be useful for shorthand, sure, so long as the anti-abortion camp doesn’t go so far as to believe that its opponents take life to be bad, and so long as the pro-abortion advocates don’t caricature their opponents as think",Republican
05/08/2024 7:47,05/08/2024 7:50,IP Address,174.105.194.43,100,211,TRUE,05/08/2024 7:50,R_7o20jZbayPb9hIL,,,,,40.0732,-82.4017,anonymous,EN,I consent to my participation in the study,667f52753697ee3c2bdb9976,114.185,114.185,130.745,1,What is Congress and getting bills approved ,,,,,,3.751,55.621,63.747,5,"I believe that access to safe and legal abortion is a fundamental right that should be protected for all women. The ability to make decisions about one's own body is a cornerstone of individual freedom and autonomy. Women must have the right to choose what is best for their health, their bodies, and their futures without undue interference from the government or restrictive laws.",Democract
05/08/2024 7:40,05/08/2024 7:50,IP Address,75.202.231.15,100,635,TRUE,05/08/2024 7:50,R_1vZejLuTSpPjgIh,,,,,45.5645,-122.6447,anonymous,EN,I consent to my participation in the study,6287a8c4a6303ff156cd0853,,,,,,100.183,100.183,128.639,1,The increasing division of political parties.,4.139,378.491,474.871,10,"Abortion should not be legal except for very limited situations. It is never right to take a life. Killing babies is simple wrong. Once one is conceived, they are a life that should be protected not discarded and considered a mistake. We all need to take responsibility for our actions and consider the consequences that follow. Life should have more value in the world. It saddens me think we can end a life so casually. ",Republican
05/08/2024 7:42,05/08/2024 7:50,IP Address,73.29.45.64,100,504,TRUE,05/08/2024 7:50,R_6Kve7KVO0lTPTep,,,,,40.7575,-74.9967,anonymous,EN,I consent to my participation in the study,65e235e4ac7b9bc14ae3e92e,115.715,117.25,133.972,2,It talked about what congress is made up of and why its difficult to pass bills.,,,,,,2.057,157.561,164.829,4,I think that we have went backwards with our stance on abortion. I believe that it should be legal federally for all cases. I do not think any person should tell a woman what she can or cant do with her body. I believe that religious fanatics have won out and are trying to shape the country into something that it isnt supposed to be. I am religious myself but i do not believe that just because of that our country of millions of different people should all abide by those laws. I also believe they pick and chose what parts of the bible they want. I feel they do it more for control over women. ,Republican
05/08/2024 7:25,05/08/2024 7:51,IP Address,64.183.97.218,100,1569,TRUE,05/08/2024 7:51,R_7gnpgCYw8sCz2m3,,,,,33.8693,-117.9296,anonymous,EN,I consent to my participation in the study,6694636013bd161456e5b6a1,,,,,,7.195,602.899,650.661,7,It is about the attack on democracy and politics by social media.,2.841,897.782,898.225,34,"My view on abortion is that it is up to the woman and her partner if they would like to have the baby. I think it is a tough thing to bring a newborn into the world and not be ready, and both parents should be prepared to take care of a child for all of his/her life. The legality of abortion in the United States varies by state, as there is no uniform federal law. Some states prohibit abortion at any stage of pregnancy, while others allow it up to a certain point or throughout pregnancy. ",Independent
05/08/2024 7:41,05/08/2024 7:52,IP Address,174.81.59.252,100,647,TRUE,05/08/2024 7:52,R_6JrS6QnHPij7j5g,,,,,34.4802,-117.4093,anonymous,EN,I consent to my participation in the study,5563984afdf99b672b5749b6,,,,,,5.488,145.138,146.241,19,It was about how some people will manipulate others to make groups become more divided.,1.29,268.702,294.368,26,"I have the view that abortion should be alright sometimes. I know that sometimes women will become pregnant because of rape, incest, etc., and clearly it is very immoral to force such a woman to give birth to the child born of these horribly evil acts. At the same time, I don't think it makes sense for women to be able to kill children that are days away from being born. I know that many times there are babies born prematurely, and they are still able to live very happy lives, so I think there need to be some limits on abortions.",Prefer not to answer
05/08/2024 7:45,05/08/2024 7:52,IP Address,172.59.8.231,100,426,TRUE,05/08/2024 7:52,R_7IAxrYq6Gg4nnZu,,,,,41.2686,-72.9651,anonymous,EN,I consent to my participation in the study,6132542039ead71f30971bd6,,,,,,91.491,125.634,127.99,8,Focus on our similarities and not on our differences.,1.937,137.55,237.701,5,"I am Pro Life and against abortion EXCEPT in the case of rape or incest or when the mother's life is in danger if the pregnancy continues. there are plenty of couples who are willing to adopt and give every baby a chance at life instead of just killing it before it even has a chance! Everyone should deserve a chance at life. 

Women think only in terms of it is MY body! Well guesswhat; it is your body but also ANOTHER body - the baby's! Since the baby cannot make his/her own decisions you have to make it for them. The baby is NOT your body; it is a DIFFERENT body!",Republican
05/08/2024 7:44,05/08/2024 7:52,IP Address,76.154.0.16,100,488,TRUE,05/08/2024 7:52,R_34c81khbcoog40r,,,,,39.5407,-104.9708,anonymous,EN,I consent to my participation in the study,660c5750655445cb8eaa911f,,,,,,30.072,114.96,147.088,2,Hate pushers use several tactics in social media to drive people apart by highlighting our differences and not our similarities.,1.961,164.44,314.118,7,"I believe abortion should be legal everywhere, in every state, for any reason, until at least 23 weeks into a pregnancy. Beyond 23 weeks, it should be available in any case of the mother's life, health, or fertility being threatened. I'm tempted to declare that it should also be available beyond 23 weeks from conception in cases of rape or incest.
I believe we need federal legal protection for this right of woman to determine their own abortion outcome because states are going crazy with restrictions.
Finally, I’m totally against any restrictions on so-called abortion drugs and sending them through the mail.",Independent
05/08/2024 7:48,05/08/2024 7:53,IP Address,74.111.113.192,100,273,TRUE,05/08/2024 7:53,R_3irDUE4YDH4Fhbj,,,,,40.5457,-80.0508,anonymous,EN,I consent to my participation in the study,6626ff90da799a640dba7d97,93.466,93.466,114.141,1,It was about describing what Congress does and the 2 bodies that make up the house in regards to passing laws,,,,,,1.115,103.554,137.081,3,Since I am a Christian I believe that life is born the moment it is conceived.  I believe that abortion should be illegal in all the United States and Federal Law should put in place over states rights in this case.  I believe that the aborting of a child is considered murder no matter at what stage of the pregnancy.  The only exception to this is if the woman's life is in critical danger of death and if the pregnancy was caused by a sexual assault and/or rape.,Republican
05/08/2024 7:47,05/08/2024 7:53,IP Address,108.28.40.126,100,348,TRUE,05/08/2024 7:53,R_7VDU4sURVvZtxdo,,,,,39.1361,-77.2824,anonymous,EN,I consent to my participation in the study,6679fce572cc2e7049c02f63,,,,,,88.602,88.602,115.069,1,"This video was about political polarization and how it has grown in recent users, pushed by the efforts of hate-pushers.",2.962,73.827,211.39,3,"As a hindu, I don't entirely morally agree with abortion. I think it really should only be used in cases of rape, incest, or a threat to the mother's wife. At the same time, as a hindu, I don't want to infringe on the rights of others by restricting it only to these scenarios. Ideally it is only used in cases of rape, incest, or threat to the mother's life, but I also support abortion for any reason up to fetal viability. ",Independent
05/08/2024 7:45,05/08/2024 7:53,IP Address,107.204.37.38,100,477,TRUE,05/08/2024 7:53,R_1hGNTOFPRVvdsZj,,,,,34.1211,-117.4362,anonymous,EN,I consent to my participation in the study,60fd795a96e15917bb9966c9,131.831,233.58,235.472,3,The congee is made of the senate and house of representatives,,,,,,3.535,161.179,214.9,6,I support abortion. I think it is an essential women's right. Abortions are necessary to keep women safe and protect them. However It should not be a free for all. Abortions are essential in rape and birth defect cases. If that is not the case the abortion must be done but with a limit to promote safe sex. Abortion can sometimes be the best result when it is apparent that the baby would not live a good life.,Independent
05/08/2024 7:41,05/08/2024 7:53,IP Address,192.53.138.59,100,687,TRUE,05/08/2024 7:53,R_7plJLnwFgqsmRhL,,,,,40.6115,-74.0156,anonymous,EN,I consent to my participation in the study,63ce8e557f1649202fdb045f,119.902,311.921,312.477,7,The video was about the congress and how it comprises of two groups of people which is the house of representatives and the senate.,,,,,,9.97,306.205,329.873,11,"""I believe that abortion should be an individual's choice and not illegal. Some women may have become pregnant through abuse, maybe too young to care for a child, or may not have enough resources to raise a child. Additionally, there are health conditions that may prevent a pregnant woman from being able to carry the child to full term. In these situations, I believe that the mother should have the right to choose abortion.""",Independent
05/08/2024 7:46,05/08/2024 7:53,IP Address,75.65.55.158,100,424,TRUE,05/08/2024 7:53,R_1t20cJhOiQM63fj,,,,,32.3204,-90.2465,anonymous,EN,I consent to my participation in the study,664e2c02edf41c6338092b54,,,,,,108.228,108.228,129.846,1,Media designed to create division among citizens.,5.478,5.478,252.981,1,"I believe all persons should have complete bodily autonomy. What a person does with his/her body is no one else's business. (That includes suicide.) Historically, access to abortion has been shown to lower suffering and crime. No unwanted child should be forced into existence. No unprepared people should be forced to struggle to provide for a child that deserves better. People who oppose abortion should be forced to enlist in a group that will take on and provide for these unwanted children or at least taxed for their care.",Independent
05/08/2024 7:39,05/08/2024 7:53,IP Address,99.132.235.78,100,824,TRUE,05/08/2024 7:53,R_5rpHAobJtdxGxKY,,,,,41.5852,-87.8059,anonymous,EN,I consent to my participation in the study,64876e8c1a6f7c303a92351b,21.956,242.893,253.497,5,The House of Representatives and the Senate are the two groups that make up Congress,,,,,,6.087,6.087,550.073,1," The two groups that make up Congress often have different opinions on laws they think are correct. They often argue over which one they prefer,but the President is able to veto them.I feel that it should be iilegal to have an abortion no matter what  the reason. It is taking a human life and God views life as sacred.I'm not sure that there will ever be a solution that will make everyone happy. Why can't more be done to teach people how to prevent an unwanted pregnancy to begin with? There are many ways this can be achieved. If people were told that abortions are illegal and they had to use alternate methods of birth control,I would somehow hope a fraction of them would take counsel. But some of this appears that people want to be defiant and do whatever they want. I can.t see a solution.",Republican
05/08/2024 7:40,05/08/2024 7:53,IP Address,97.101.81.244,100,766,TRUE,05/08/2024 7:53,R_30bz6pfwm7sTLSp,,,,,29.4843,-81.2042,anonymous,EN,I consent to my participation in the study,6635316958a453da5e2af8b2,106.983,106.983,132.242,1,How the government in the US works.,,,,,,5.794,576.268,611.011,17,"I am a male. I believe it is a woman's choice what she does with her body. Why should a group of old men in Washington become doctors? Republicans have become hippocrites, they want to tell a woman that she can not get an abortion, yet they were against the government telling people that they needed to get a Covid vaccine shot. What is the difference? Now 4 years ago an old president tried to put so called conservatives on the Supreme Court to overturn Roe v Wade. Now years  later this RINO wants to give the power back to the states to decide about abortions. Why want people in government let women and their doctor decide what is best. I do not know about you, but I want my wife to to go to a doctor about having a medical procedure. Last time I checked it was not a requirement for people,",Democract
05/08/2024 7:45,05/08/2024 7:53,IP Address,3.128.135.243,100,528,TRUE,05/08/2024 7:53,R_3OJ9bG5kHHxgoPP,,,,,39.9625,-83.0061,anonymous,EN,I consent to my participation in the study,669eac340685fe4ac3637967,82.874,171.181,277.33,5,"This video broke that the arms of government that make up Congress. The senate and the the house of representatives, both arms of government have to sign in on a deal for it to be passed. In the instance that one arm of the congress is controlled by a different party from the other arm of congress it might delay bills being passed.",,,,,,3.889,124.511,202.224,5,"It is different in different states, although I think it would help to have a unified stance and to make it available for everyone to have access to. The discrepancies make it confusing for the average person to follow-through. It would be better if it were allowed for everyone. There are a number of factors that can influence a lady getting pregnant, the law being pro-choice would help to better approach instances when the lines are blurry.",Democract
05/08/2024 7:46,05/08/2024 7:54,IP Address,72.133.114.121,100,430,TRUE,05/08/2024 7:54,R_1GUbSf42fQ6yRWx,,,,,30.4509,-97.952,anonymous,EN,I consent to my participation in the study,654287b7f8958a83a5c611fd,6.403,211.609,213.051,5,"The video was a description of how Congress works, and that there are two different parts...the House and the Senate.  Each can bring up laws but both have to vote to pass them.  Many laws do not pass because the House and Senate have to be mostly in agreement.  It seems like nothing is being done, but really the Founding Fathers designed Congress this way so that big laws were not easy to pass unless the majority agrees on them.",,,,,,1.852,5.495,184.612,2,I have never been in agreement with abortion.  The laws are different in every state when it comes to how late in the term of the pregnancy and abortion can be performed.  I live in a conservative state and I am grateful for that as it is illegal in most cases to get an abortion.  I disagree with my tax dollars being spend murdering the unborn child.  The safest place for an unborn child should be in the mothers wound.  Its disgusting that the Democratic party is trying to pass off abortion as 'Women's Healthcare'. Most women regret having abortions after they have had them and have to live with the fact they have murdered their own child for their whole lives.  Some women try to commit suicide after having abortions. It should not be legal.,Republican
05/08/2024 7:49,05/08/2024 7:54,IP Address,70.180.236.161,100,310,TRUE,05/08/2024 7:54,R_3qdJneFkvNRbbdA,,,,,36.1724,-115.0677,anonymous,EN,I consent to my participation in the study,66a10e3345b0185f108d7eb3,,,,,,91.932,135.494,162.418,5,"Polarization in societies can result in a number of negative consequences, such as driving a nation apart by pushing on hate comments and driving on differences between one another, and this damages democracy. ",1.207,125.53,126.23,7,"I believe that abortion should be legal in the United States and I believe that individuals who are affected should have the right to making their own choices about their bodies. The overruling of Roe v. Wade has majorly impacted the legality of abortion in the United States, and in doing so, has garnered a lot of consequences by rejecting surgeries that require abortion or rejecting cases that deal with sexual assault. ",Democract
05/08/2024 7:48,05/08/2024 7:54,IP Address,24.126.249.244,100,389,TRUE,05/08/2024 7:54,R_7hAnJQ2UEf8boJd,,,,,34.2015,-84.4222,anonymous,EN,I consent to my participation in the study,62a1e94001b65f26e2263be1,89.674,89.674,111.202,1,Clarification of what the job of Congress is,,,,,,4.589,249.802,252.521,17,"I have to side with the six weeks ideology.

Once a heart is beating, a life begins, and it should be protected.

Abortions beyond this period of time should only be allowed if the mother's life is in certain jeopardy.

Aborting a child beyond this time, is murder otherwise.

Full term and day of abortions are simply evil.

Why is it then, when a pregnant woman is murdered, do they charge the crime as double homicide?

So why is not so, when a child is aborted in 2 trimester or greater?",Independent
05/08/2024 7:50,05/08/2024 7:55,IP Address,73.137.44.230,100,317,TRUE,05/08/2024 7:55,R_6UIzDW9yjTSpTy1,,,,,34.4993,-84.9373,anonymous,EN,I consent to my participation in the study,665b242b9fe0782e4e8d2f0f,,,,,,3.792,127.829,129.6,6,There are people who want to divide us and disrupt democracy by making us focus on our differences rather than similarities.,1.855,76.943,145.791,3,"I believe abortion should be legal up to a certain point in every state. It is scary that in the state I live, Georgia, someone cannot get an abortion past six weeks, which is around the time people normally find out they are pregnant. It leaves people in a bind. I believe abortion should be legal in cases of rape and incest, but also, if a woman simply does not want to be pregnant, she should not have to be. If men could get pregnant, abortion clinics would be on every corner like McDonald's.",Independent
05/08/2024 7:45,05/08/2024 7:55,IP Address,74.90.245.0,100,597,TRUE,05/08/2024 7:55,R_5EOQRL8iIx0Rt3H,,,,,40.6462,-73.9559,anonymous,EN,I consent to my participation in the study,5dced6a2e2dcbd02eeff753f,,,,,,30.918,122.952,206.87,9,"There are people the video termed ""hate pushers,"" who actively engage in sowing discord in society by using a variety of very manipulative tactics; however, we should learn to ignore their tactics and focus on our similarities for the greater good of society.",3.067,344.954,348.698,8,"We have OB/GYNs and Perinatologists in our family, and while they are not conservatives, they abhor what they term the ""inhumanity"" of late-term abortions.  They speak of hearing the bones of the fetus crushing and other disturbing observances that take place during these types of abortions.  They speak lovingly (both male and female doctors) of the fetuses that they observe and even how twins play around in the uterus. My personal fear is that far too many women have become immune to the fact that there is a child growing in them, and instead view abortion as a means of birth control to be used after careless sexual behavior.  I do understand how abortion is at times  necessary, but not as a means of alternative birth control.  ",Independent
05/08/2024 7:47,05/08/2024 7:55,IP Address,173.95.161.16,100,488,TRUE,05/08/2024 7:55,R_6fDW8CyXfkrehPK,,,,,35.7178,-78.8428,anonymous,EN,I consent to my participation in the study,66ad682f4ffe50b710e7a701,,,,,,87.5,87.5,114.964,1,The video was about the increase in political polarization and how this disrupts democracy by making people feel more angry and fearful of others.,3.152,331.97,343.541,18,I think that abortion should be fully legalized and that women should have the right to choose. My first reason for this is that if a woman gets raped she should not be further punished by having to carry a child to term. My second reason is that just because a woman has sex does not mean she wants to get pregnant. A man gets to walk away with no responsibilities while the woman is burdened with pregnancy. Women should have a right to choose what happens to their own bodies and not be ridiculed or threatened with jail time for choosing abortion. The third reason is not everyone should be or deserves to be parents. Some women are not fit to be mothers and should abort the unborn fetus instead of bringing a child into the world who will never be properly cared for.,Independent
05/08/2024 7:52,05/08/2024 7:55,IP Address,205.156.84.229,100,209,TRUE,05/08/2024 7:55,R_7rF4Ei8zcMW8uhr,,,,,43.1404,-77.2871,anonymous,EN,I consent to my participation in the study,655f972cbc7b681ef0fdc0bd,,,,,,17.879,17.879,91.8,1,There is an increasing polarization of political beliefs around the world. Turning people against each other can exaggerate how we see each other's differences and make it easier to attack others based on their political beliefs. Tactics like scapegoating and ad hominem attacks are now used to suck people in and damage democracy.,1.611,1.611,78.196,1,"I am generally a supporter of women's rights and access to abortion. In theory, I would support abortion for medical-related issues, such as extreme risk to the mother or poor genetic viability of the fetus. However, I understand that even if I don't support abortion beyond say 16-20 weeks, there are circumstances that warrant it so I would say I support it up to viability of the fetus.",Independent
05/08/2024 7:26,05/08/2024 7:55,IP Address,184.157.247.180,100,1771,TRUE,05/08/2024 7:55,R_5DQSArhSQricujv,,,,,47.8019,-122.5275,anonymous,EN,I consent to my participation in the study,66813c65d6816913e30341ff,,,,,,1470.533,1584.917,1586.812,4,"Society is increasingly more politically divided. The narrator is implying there's a global elite of powerful people, AKA ""the hate-pushers,"" are dividing the people on purpose in order to gain control over us. So we should focus on uniting, on our similarities, and not dividing further apart. A little strange but not an uncommon view these days. ",6.578,6.578,128.95,1,"Abortion is legal in most states in the USA. The states that still have questionable access to abortion are typically states where 80% or more of the popuation are religioius, specifically Christian usually, and in a state like that it's difficult to force the majority to think your way. So abortion is quite tricky in places like that, but you could always easily go to another state to get your abortion, or you could just simply move, if you don't want to live in a state full of religious people who want to make laws on how to live in your body. It's a very divisive issue that I don't really pick sides on, but I do think it is a right though. It's a very nuanced and complicated debate. ",Independent
05/08/2024 7:46,05/08/2024 7:56,IP Address,71.60.19.112,100,561,TRUE,05/08/2024 7:56,R_5ISDQCh6OsTm3un,,,,,40.5555,-79.5774,anonymous,EN,I consent to my participation in the study,5b33a01fa8327d0001003821,131.039,232.454,239.38,8,"Congress is made up of House of Representatives and Senate, controlled by Democrats and Republicans, and they sometimes have a hard time agreeing on passing bills.",,,,,,3.496,95.673,273.806,6,"I do not believe in abortion and I am glad that it is not legal in most states. However, it is not just black and white. There is gray areas in there sometimes. For instance, what is called abortion, is not always a killing of an unborn child. Sometimes woman have miscarriages and the unborn child is no longer alive. They cannot have the child removed and must wait to give birth. This could cause the death of the mother in some instances. This needs a lot of changes.",Democract
05/08/2024 7:48,05/08/2024 7:56,IP Address,66.65.109.253,100,517,TRUE,05/08/2024 7:56,R_7QF9mTeSbg11EZq,,,,,40.782,-73.9953,anonymous,EN,I consent to my participation in the study,66a710d3a709312db9de25b4,,,,,,90.27,160.474,200.83,3,This video is about people who push hate-provoking content to make people upset about political issues that are very polarizing within society.,1.339,188.72,292.4,7,"My general opinion on abortion is that I am pro-choice, meaning that I believe people should have the right to choose to have an abortion or not. While I do not particularly like the idea of abortions, I know that sometimes it is necessary, whether because a pregnancy would be life-threatening to the woman with child, or because the child would likely be uncared for or unsupported. I think that instead of criminalizing abortions, the US should be focusing on improving foster care situations and welfare for low-income parents, and improving prenatal care and healthcare for pregnant women. By addressing these issues instead, we could reduce the need for abortions for so many women. However, I think the right to an abortion should remain unchanged for the safety of all American women.",Democract
05/08/2024 7:51,05/08/2024 7:56,IP Address,76.87.210.174,100,342,TRUE,05/08/2024 7:56,R_1wzrSHGRiOtpwZh,,,,,34.1172,-117.6472,anonymous,EN,I consent to my participation in the study,63dd3dd2593c92be97d8dbde,86.206,86.829,100.948,2,The video was a summary of the powers of congress. ,,,,,,5.018,222.951,227.077,8,In my personal opinion abortion should be illegal in all cases. This is for my own personal moral and religious reasons and that's it. That is pretty much my only view about abortion and its legal status in the whole of the United States of America and it's abortion legal status. That is all for my own personal opinion on the very sensitive subject matter of the current legal status of abortion in the entire United States of America and the rules that govern abortion in general for the whole country in general. ,Republican
05/08/2024 7:51,05/08/2024 7:56,IP Address,108.198.135.131,100,306,TRUE,05/08/2024 7:56,R_5RtTbpv6deKI3v3,,,,,39.7211,-85.8986,anonymous,EN,I consent to my participation in the study,5898b6e256357700011c2c6b,,,,,,92.807,95.211,103.893,2,media bias,1.607,175.955,185.09,15,"I believe that it is more of a religious attack on God.  People want to do what they want to do when they want to do it.  They do not like it when someone tells them not to, especially God.  Mankind believes that they are smarter than God and can do what they want without and consequences. This is the sin nature that is within us.  God says not to kill the innocent, but we do attack, we kill we try to hide our sin by abortion.  So again I say that this is more about an attack on God.",Republican
05/08/2024 7:41,05/08/2024 7:57,IP Address,97.140.230.64,100,917,TRUE,05/08/2024 7:57,R_7Ictnf8NVzuhNf1,,,,,36.1168,-80.0837,anonymous,EN,I consent to my participation in the study,65748c3df086414ca27768b6,,,,,,21.939,113.579,150.614,3,"Those that ""hate push"" trying to divide society.",2.985,600.524,741.543,9,"I was deeply disappointed by the Supreme Court decision to discard Roe V Wade. A women's choice with regard to her body should not be regulated by any outside entity. It really is that simple, choices are made by each person and people choose different things. The controlling of a women's body places her in a position of sub servant to males. That decisions about a woman's health and well being are taken away from her are morally wrong. Those that have placed restrictions upon all facets of circumstances of how a woman can not terminate a pregnancy regardless of how she may have been impregnated is simply wrong as well. ",Independent
05/08/2024 7:44,05/08/2024 7:57,IP Address,98.97.58.6,100,748,TRUE,05/08/2024 7:57,R_1HuO7V2LZW11M5j,,,,,34.0544,-118.2441,anonymous,EN,I consent to my participation in the study,646c563e14b598def790c2bd,4.564,131.114,138.913,4,An explanation of what Congress is and how it works.,,,,,,1.155,106.371,259.687,2,"Abortion is a necessary evil that prevents unwanted children from being born. Unwanted children are likely to grow up in poverty and in abusive households, and children who grow up in poverty and abusive households are likely to be burdens on society as adults. Abortion should be legal but it should not be subsidized by taxpayer money. Those who seek abortions to correct their mistakes should have to pay for it themselves.",Independent
05/08/2024 7:29,05/08/2024 7:57,IP Address,45.18.110.150,100,1692,TRUE,05/08/2024 7:57,R_5PMGVMuVtjVV8oU,,,,,29.331,-98.4966,anonymous,EN,I consent to my participation in the study,65603f388b128e01321fdee9,,,,,,12.167,635.028,674.531,11,"Basically, it's talking about polarization, especially when it comes to politics, is the driving force that divides people, and works (hate pushers) very hard to ensure there is a greater divide, benefiting them (causes, political agendas, etc.); We should be mindful of this tactic and think of the greater good, democracy, and our civil liberties. ",3.875,901.288,915.188,9,"I'm pro-choice. I believe I do not have the right to tell a woman/girl what she can and cannot do with her body. Everything has consequences, that decision she has to make, on either side, will forever change her. It is the hardest decision any woman can make. I don't have to live her decision, she does. Therefore, it has nothing to do with me or anyone else. Given the circumstances, such as death to the mother and child, rape/incest, and any other traumatic causing incident that resulted in unwanted and forced pregancy. What I don't accept is those who abuse it, and use it as a form of birth control, instead of being responsible 
 and accountable for themselves by obtaining birth control, condoms, or by simply practicing abstinence. I don't have to live with those decisons, they do. ",Independent
05/08/2024 7:53,05/08/2024 7:58,IP Address,172.59.8.231,100,326,TRUE,05/08/2024 7:58,R_7kw5RtBNxGiOzkt,,,,,41.2686,-72.9651,anonymous,EN,I consent to my participation in the study,6134d8a566bc3dffe880e879,,,,,,41.712,41.712,91.686,1,We need to focus on our similarities and not our differences to stop the hate pushers from winning.,1.522,1.522,221.866,1,"Abortion is bad. We have no right to play God and end a life before it starts. There are ways to prevent unwanted pregnancies. I realize that accidents happen; but many pregnancies that end up as abortions could have and should have been prevented. 

When the pregnancy is unwanted the baby can be had and put up for adoption rather than just killed unless the pregnancy was the result of rape or incest. Also; the mother's life may be in danger in some pregnancies if allowed to go to term. These should be the only exceptions to abortion!",Republican
